,Job Id,Title,Location,Company,Salary,Job Post Link,Job Description
371,p_a54337821e104fb1,Data Scientist,"McLean, VA",Coverent,"$145,000 - $225,000 a year",https://www.indeed.com/company/Coverent/jobs/Data-Scientist-a54337821e104fb1?fccid=f827d06dec9ae88b&vjs=3,"Company informationCoverent is a specialized consulting services firm focused on developing innovative solutions to the most challenging problems facing our nation. We are growing quickly, but focused on maintaining our commitment to fantastic results and a fair, flexible, and fun culture:Are you interested in working for a boutique firm who sees its employees as more than just a number?Are you intrigued by the notion of joining a small team of talented, passionate consultants with a clear vision to help our clients achieve their missions better, smarter, faster?Does a company culture that emphasizes outcomes, fairness, and flexibility sound appealing?Would you like to be rewarded for your contributions, via programs like annual bonuses and company profit sharing?Would you appreciate having a choice of options from top-notch benefit providers for medical and retirement plans?Are you interested in a learning culture that is forward-leaning regarding training, education, and professional development?If you answer YES to these questions, Coverent could be the employer of choice for you. Description of roleCoverent is seeking a Senior Data Science Consultant to lead program evaluation activities for a client in the US Intelligence Community. On this project, the Consultant will have the opportunity to demonstrate intellectual agility by leading data collection and data analysis activities to produce key performance insights. Furthermore, they will lead the implementation of recommendations when they are adopted by the customer. This project features the opportunity to interact with a wide range of key stakeholders, including those at senior levels. This is an exciting opportunity for an intellectually curious, energetic consultant to work on a project with real impact helping our client develop ways to understand and improve performance of activities that support delivery of the mission.ResponsibilitiesConsult with clients on the development, prioritization and implementation of process improvement and impact evaluations tasks.Develop recommendations for changes to policy, processes, communications and training to enable achievement of vision. Develop and implement research designs with practical strategies for measuring performance of organizational units and/or unit activities to include development of performance measures and design of actionable methods for collecting and analyzing data, and implement strategies and refine as needed.Perform a variety of research activities to include document reviews, structured interviews, and gap analyses, and involves stakeholder identification and logistical coordination for data collection activities and documentation of discussions.Analyze both qualitative and quantitative information to provide customer with comprehensive insights into organizational strengths and challenge areas.Prepare visual presentations of data and analysis.Prepare reports and presentations for senior leadership based on research plans, activities, findings and recommendations.Brief senior level customers on research plans, activities, findings and recommendations.Requirements U.S. CitizenshipActive TS/SCI clearance w/ PolyMust have a Bachelor’s degree ; Master’s degree in business, social science, or behavioral science preferred3+ years of experience in a consulting role in the ICExperience extracting insights from social media data using data analysis techniquesExperience developing and implementing change management strategiesDemonstrated experience designing and implementing organizational or programmatic performance measurement strategiesProven ability to analyze data and translate analysis into meaningful insightsGeneral understanding of data coding, data integrity, and statistical sampling and analysis conceptsExperience developing presentations and providing briefings to middle and senior managementExcellent oral and written communication skills, including visual representation of data using charts and graphsAdvanced proficiency with MS Excel and PowerPointAbility to perform in an individual contributor role while also excelling in a team environmentAbility to analyze information and identify implications for policy, processes, communications and trainingDemonstrated experience leading qualitative research and program evaluation activities to include experience leading structured interviewsFamiliarity with industry-standard data science and visualization toolsFamiliarity with advanced statistical conceptsSome knowledge of Python scriptingIndeed Hire and Coverent are working together to find the best candidate for this job. __**By applying, you agree to be contacted by our agent, Indeed Hire, and receive updates via text and phone about your application.Job Type: Full-timePay: $140,000.00 - $185,000.00 per yearExperience:extracting insights from social media data: 1 year (Required)developing and implementing change management strategies: 1 year (Required)analyze data and translate analysis into meaningful insights: 1 year (Required)Education:Bachelor's (Required)License:TS/SCI clearance w/ Full Polygraph (Required)Benefits:NoneSchedule:Other"
372,p_2a57421b1158f548,Associate Data Scientist,"Phoenix, AZ",Impetus Technologies,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=2a57421b1158f548&fccid=b229e5604b8c67d7&vjs=3,"Qualification:
Bachelor’s degree in computer science or Business Analytics
Experience:
Master degree in business analytics will be accepted in lieu of experience
Technology:
Python/Algorithms, Machine Learning, NLP, Data Mining
Travel:
Travel across the US will be required
Role/Skills:
R, Python, SAS, SQL/Hive, Machine Learning (Predictive Modeling), Natural Language Processing, Cyber Security, Exploratory Data Analysis, Model Interpretability.
Responsibilities:
Mine and analyze data, develop technology roadmap, implement workflow technologies, implement test strategies."
373,p_5531f4ff9b4028de,Data Scientist,"Vienna, VA 22182",IT Concepts Inc.,"$145,000 - $225,000 a year",https://www.indeed.com/company/ITConcepts-Inc./jobs/Data-Scientist-5531f4ff9b4028de?fccid=8bb9376432a4c930&vjs=3,"100% REMOTEThe Role: Our customer is looking to improve the ingestion and exploitation of data by deploying innovative technologies to filter and categorize the vast amounts of data.The Company: We opened our doors in 2003 and have developed long-standing relationships with our customers, both public and privateWe’re an SBA 8(a) and CVE certified Service Disabled Veteran Owned Small BusinessWe’re ISO 27001:2013, ISO 20000-1:2011, and ISO 9001:2015 certified and have CMMI DEV and SVC ML3 ratingsWe’ve been named part of: Inc 5000’s Fastest Growing Private Companies in 2016; Washington Business Journal’s Fastest Growing Companies in 2015, 2016 and 2017; Washington Business Journal’s Best Places to Work in 2015, 2016 and 2017The Employer: We offer great benefits - Paid Time Off, Medical, Dental and Vision Insurance, 401(k) with company matchingWe invest in our employees – We offer an annual training budget to our employees and opportunities for growth within the organizationWe work hard, we play hard – We value work/life balance. We hold seasonal company events and a Washington Nationals Season Tickets lotteryWhat will you be doing?: Building solutions to give time back to analysts to perform analytics giving them more relevant and accurate data from the various data sources they may not be aware of while maintaining referenceable data provenance.Research and develop categorization, correlation, and learning models for data analysis and data discoveryCollaborate with customers and stakeholders to devise possible solutions for data sharing environmentsKeep up-to-date with the latest technology trends, communicating results and ideas to key decision makersImplement new statistical or other mathematical methodologies as needed for specific models or analysisSupport synergizing data solutions with IT requirements management products for new initiatives to include data modelingCommunicate and coordinate with program stakeholdersYou meet our “must haves” if: You have-7+ years of relevant experienceExperience in theoretical and practical background in statistical analysis, machine learning, predictive modeling, and/or optimization.Experience developing in languages commonly used for data analysis such as Python, R, Julia, or SASExperience working with databases such as SQL or MongoDB.Experience working with large-scale data sets.Experience producing data visualizations for a variety of different audiences.Excellent verbal and written communications skills along with the ability to present technical data and approaches to both technical and non- technical audiences.Clearance requirements: Must have an active Secret ClearanceThis position is contingent upon budget, and/or customer approval.IT Concepts is an Affirmative Action/Equal Opportunity employer. As such, any personnel decisions (hire, promotion, job status, etc.) on applicants and/or employees are based on merit, qualifications, competence and business needs, not on race, color, citizenship status, national origin, ancestry, gender, sexual orientation, gender identity, age, religion, creed, physical or mental disability, pregnancy, childbirth or related medical condition, genetic information of the employee or family member of the employee, marital status, veteran status, political affiliation, or any other factor protected by federal, state or local law.To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. Reasonable Accommodations may be made to enable qualified individuals with disabilities to perform the essential functions.Job Type: Full-timeSchedule:Monday to FridayLicense:secret (Required)Work Location:Fully RemoteWork Remotely:Yes"
374,p_aa0f7bd04cb55ba3,"Data Scientist (10+ years) In Chicago, IL","Madison, WI","Conquest Tech Solutions, Inc","$145,000 - $225,000 a year","https://www.indeed.com/company/Conquest-Tech-Solutions,-Inc/jobs/Data-Scientist-Chicago-aa0f7bd04cb55ba3?fccid=9ce961ee0d8299cf&vjs=3","Job Description: · 10+ years of experience in working as Data Scientist· Knowledge in R and Python are mandated.· Experience in Machine learning is MUST.· Consultant Must be having very experience on SQL1. Must have leadership skills / Management experience. 2. Phd is not must but look for profiles with MS in economics or or Mathematics.3. Must have a very strong communication skills – Spoken . This position requires consultant to deal with customer.Thanks & Best regards,Nelson WhiteSr. Recruiter | Talent Acquisition TeamConquest Tech Solutions, Inc.Direct: 302-403-0872Phone: (302) 286-9010 EXT 109Fax: (302) 357-9305Job Types: Part-time, ContractPay: $70.00 per hourExperience:15: 10 years (Required)Education:Master's (Preferred)Work authorization:United States (Required)Work Remotely:Temporarily due to COVID-19"
375,p_4e172dc068a72fc2,Data Scientist (Structured Products),"Chicago, IL",EquiTrust Life Insurance Company,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=4e172dc068a72fc2&fccid=605fd3b97c875088&vjs=3,"Job Details
Description
Essential Duties and Responsibilities:

New Investments
Assists implementing the due diligence framework established to analyze structured products.
Provides advanced cash flow analysis, assess data integrity, and conduct deep, investigative work on large data sets.
Frequent interactions with sell side researchers and brokers.
Frequent interactions with data vendors and software providers.
Portfolio Management
Creates automated reports to monitor the existing structured product portfolio.
Creates surveillance and collateral reports.
Develops and maintains research tools including models, databases, and spreadsheets.
Other Analysis/Responsibilities
Researches factors critical to asset performance, as well as the endogenous variables behind those factors.
Willingly take on additional responsibilities as requested in order to accomplish Company objectives.
Support the broader Investment Team and/or other departments on an as needed basis.
Provide other ad hoc analysis on an as needed basis.
Actively participates and contributes to the goals and objectives of the Company by working collaboratively and fostering a positive and inclusive work environment.

Skills and Abilities:


Advanced proficiency in Intex including building stress scenarios, asset forecasts, script models, etc.
Advanced proficiency in Microsoft Office, (including Excel and PowerPoint), and Bloomberg.
Knowledge of Valitana preferred.
Knowledge of Aladdin preferred.
Knowledge of SQL and databases; C++, Python and R preferred.
Possess the tenacity and perseverance necessary to scrub, reconcile and collate data from a myriad of sources.
Strong creativeness, finding innovative ways to measure key factors and graphically present complex relationships.
Ability to research variables endogenous to key factors required.
Strong interpersonal skills in order to collaborate and build relationships with Wall Street researchers, software providers and internal stakeholders.
Excellent organizational, communication and time management skills.
Strong attention to detail and accuracy.
Collaborative, energized by the open exchange of ideas.
Highly motivated; strong desire to learn.
Ability to adapt quickly and appropriately within the constant evolution of the company and the industry.

Training or Work Experience:


Minimum 2 years of experience as a researcher or data scientist within structured products required.
Knowledge and understanding of fixed income products with specific knowledge in bank loans preferred.
Knowledge of insurance capital requirements preferred.

Education:

Bachelor's Degree Required:
Math, Computer Science, Finance, Statistics, Engineering, Quantitative Math

Certifications / Licensures:

CFA - Preferred, progress toward, or willingness to pursue the CFA or CAIA

Working Conditions:

Occasional travel (5 – 10% of the time)."
376,p_04c963d63258081b,Data Scientist,"Chicago, IL",Waystar,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=04c963d63258081b&fccid=71837aa59789b196&vjs=3,"Waystar modernizes the healthcare revenue cycle through innovative, cloud-based technology. We provide the highest-rated client experience to more than 450,000 providers, 22,000 healthcare organizations and 750 health systems and hospitals around the country. Together, our technology, data and client support streamline workflows and improve financials for our clients, so that they can focus on their patients. We are deeply committed to living out our organizational values: honesty; passion; curiosity; fanatical focus; best work, always; making it happen; and joyful, optimistic and fun.

What is the purpose of this position?
We are looking for an experienced Data Scientist, who has previously supported Healthcare software applications. The data scientist role involves solving technical, data-driven Healthcare problems using computer science, mathematical, predictive modeling and statistical methods, & knowledge. This person will interact with teams from Account Management to Application Engineering and R&D, to conduct detailed analysis and experimentation to maximize the utility of predictive modeling, analytic and machine learning across Waystar's product line. The role will focus on extending machine learning, predictive modeling, and analytic components to provide up-to-date intelligence to Healthcare providers maximizing outcomes. An ideal candidate for this position can approach problem-solving challenges independently, has a strong attention to detail, and enjoys working in a fast-paced, collaborative, and team-based environment.

Looking for some details?
Works closely with Application Engineering, Product Management, and Operational teams in designing, experimenting-with, and implementing machine learning and analytical systems applied to design information and user behavior
Works closely with Application Engineering teams to gather and process data, as well as in surfacing various analytically-based features in core products
Works on groundbreaking new applications of machine learning and analytic technology to Healthcare, producing quantitative, justifiable results to guide feature planning
Translates real-world Healthcare problems to mathematical frameworks
Works with Product Management, Marketing, and Sales as needed to promote sales and to incorporate market and customer feedback
Data exploration, hypothesis creation (from business and product goals), testing algorithms, scaling to large data-sets and validating results will be common tasks for this role
Understands, organizes, and communicates root causes of problems and successes succinctly
Do you fit our team?
Complete familiarity with various statistical and machine learning techniques including: classification, regression, dimension reduction, clustering, and various multivariate methods
Complete familiarity with empirical approaches to estimate performance of machine learning models including: hold-out sets, cross-validation, leave-one-out testing
Understanding of orders of algorithms and how they scale
Demonstrated competency in R/Python predictive modeling
Demonstrated competency in RDBMS (e.g. SQL Server)
Ability to code in 1+ general purpose programming language (C#, Java, etc.)
Must be a quick-learner with the ability to multi-task in a fast-paced environment
Outstanding presentation abilities and the ability to communicate with all levels of the Business
Comfortable working in newly-forming, ambiguous areas where learning and adaptability are key skills
Outstanding communication and interpersonal skills
Must possess strong analytical, problem-solving, and writing skills
Proficient in Microsoft Office applications
Detail-oriented
Preferred Skills:
Master of Science degree or higher in the fields of Computer Science, Statistics, or Mathematics is preferred
An aptitude for medical informatics is preferred
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire."
377,p_25de1be0a23b411f,Data Scientist Computational Genetics,United States,Bayer,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=25de1be0a23b411f&fccid=e08122e0e993cc32&vjs=3,"YOUR TASKS AND RESPONSIBILITIES

The primary responsibilities of this role, Data Scientist Computational Genetics, are to:
Provide technical contributions in a fast-paced team environment to accelerate our efforts on building an analytics-driven product pipeline using genotypic and genomic data;
Independently perform statistical analysis, computer programming, predictive modeling and experimental design;
Build cross-functional relationships to collaboratively partner with the business and effectively network within the Data Science Community;
Use advanced mathematical models, machine learning algorithms, operations research techniques and strong business acumen to deliver insight, recommendations and solutions;
Contribute to the development of code, bioinformatic analyses pipelines, computational tools, and databases for mining and visualizing large genomic data sets;
Develop sustainable, consumable, accurate and impactful reporting on model inputs, model outputs, observed outputs, business impact and key performance indicators;
Present compelling, validated stories to all levels of organization, including peers, senior management and internal customers to drive both strategic and operational changes in business.

WHO YOU ARE

Your success will be driven by your demonstration of our LIFE values. More specifically related to this position, Bayer seeks an incumbent who possesses the following:

Required Qualifications:

Bachelor’s degree with at least five years of experience or Master’s degree with at least two years of experience or Ph.D.;
Educational preparation or applied experience in at least one of the following areas: Machine Learning, Electrical/Industrial Engineering, Operation Research, Statistical Genetics, Statistics, Biostatistics, Bioinformatics, Genomics, Computational Biology, Applied Mathematics, Computer Science or other related quantitative discipline;
Demonstrates intermediate proficiency in computational skills and level of experience building data models using R, Python or other statistical or mathematical programming packages;
Strong proficiency in predictive modeling to include comprehension of theory, modeling/identification strategies and limitations and pitfalls;
Intermediate proficiency in machine learning algorithms and concepts;
Experience in successful delivery of valuable analysis through application of domain knowledge; evidence of ability to strong business acumen;
Strong communication competencies to include presentations and delivery of complex quantitative analyses in a clear, concise and actionable manner to extended team and small groups of key stakeholders.
Your application
Bayer offers a wide variety of competitive compensation and benefits programs. If you meet the requirements of this unique opportunity, and you have the ""Passion to Innovate"" and the ""Power to Change"", we encourage you to apply now. To all recruitment agencies: Bayer does not accept unsolicited third party resumes.
Bayer is an Equal Opportunity Employer/Disabled/Veterans

Bayer is committed to providing access and reasonable accommodations in its application process for individuals with disabilities and encourages applicants with disabilities to request any needed accommodation(s) using the contact information below."
378,p_367b3bc1ee159ce8,Data Scientist/Machine Learning Expert,"McLean, VA",SphereOI Studios,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=367b3bc1ee159ce8&fccid=1fb2d72b890363ec&vjs=3,"Security clearance is required

SphereOI helps clients succeed with advanced data analytics. Our custom framework creates purpose-driven competitive differentiators by linking advanced analytics technology to business opportunities and portfolio strategy. We keep the focus on what is most important as we work with clients to give them the practical skills to stand on their own in developing the future.

This position is for a Data Scientist / Machine Learning Expert who will work with our Government Technology Group. The Government Technology Group has very tight-knit, well-managed teams with important missions. As a Data Scientist / Machine Learning Expert you will, over time, draw on your skills in statistics, NLP, neural networks and other machine learning algorithms. Data, big and small, is a ubiquitous element, and familiarity with modern data architecture and query languages is important.


What You Will Be Doing:
Learn new domains and problems
Experiment with models and data
Collaborate with other experts
Develop reference implementations of models and pipelines
Work in Python, possibly other languages (e.g. R, Java)
Present at weekly demos and various sessions
Support production engineering teams and develop automated tests

What You Need for This Position:
Talent for machine learning fundamentals - We stress the fundamentals.
Bachelor’s degree in math, statistics, physics, economics or computer science.
Hands on coding experience using Python and SQL is preferred.

About SphereOI Studios:

SphereOI Studios is an award winning digital studio that develops data responsive solutions with deep analytics and artificial intelligence. We believe that data science that aligns with business value can increase market share and pricing power, enhance customer engagement or completely transform a product category. We fuse data strategy with data science and design driven innovation to create customer technologies for commercial and federal customers."
379,p_8abf1f7a78f98a71,Data Science Contractor,Remote,CollegeVine,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=8abf1f7a78f98a71&fccid=a30536d318f14aa3&vjs=3,"Remote | Engineering team | Part-time / project-based
CollegeVine is looking for a data scientist to help us with a clustering and algorithm analysis project.

The right applicant for this role has proven experience with supervised and unsupervised learning, modern ML frameworks, and data pipeline design.

We're a data-driven guidance company, and we're looking for a talented data scientist to help us better understand our users and the behavior of our chancing algorithm on them.
About the project
You'll be working directly with the engineers and founders to analyze the behavior of our chancing algorithm across a broad slice of our users. You're free to use any tools you like, although we want to make sure you explain the solutions you'll provide to us at the end of the project.
Deliverables:
A well-commented program (something like a Jupyter notebook is fine) that generates the ""natural"" clusters of our students. Ideally the weighting of individual features should be configurable. The output will be a clustering model we can use on new users.
A well-commented program (something like a Jupyter notebook is fine) that takes a clustering model and two sets of chancing parameters (A & B) as input. The program must output and visualize the delta between the A & B chancing parameters for each cluster.
Available assets
On day one we'll provide you with
A CSV containing the user data to be clustered.
A CSV containing the current chancing model parameters
Access to our internal documentation and APIs showing you how to apply our chancing algorithm to a set of user profiles and model parameters.
Apply for this job by emailing Eng-Hiring@collegevine.com with a copy of your resume!"
380,p_5967bb781fa560db,Senior Data Analyst,"New York, NY",Known,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=5967bb781fa560db&fccid=428c548e40d4ce2e&vjs=3,"About Known

Known is a modern marketing company engineered for the unprecedented challenges and opportunities facing marketers today. Known pairs PhD data scientists with award-winning creatives, expert research teams and strategists. Known is anchored by two decades of groundbreaking market research and data science capabilities, which uniquely empower our marketing strategy and acclaimed creative groups, who produce some of the most innovative, cutting-edge creative work in culture. The result? Marketing that is predisposed to succeed and be persistently optimized, directly impacting clients' bottom lines. Our clients span the leading brands in finance, technology, media, CPG, real estate and many other categories. Known has over 200 employees in 6 US cities including Seattle, San Francisco, Los Angeles, Austin, Boston and New York. Our teams have won multiple Emmys, Clios, Effies, Cannes Lions Awards and ProMax Agency of the Year three times.

Known's Media Science team uses advanced analytics, machine learning, statistics, and algorithms to plan and optimize advertising dollars. We partner with our clients to translate their business goals into meaningful metrics, and buy media across all channels to drive those target outcomes. We are looking for a Senior Data Analyst to join the team and work alongside other data analysts, data scientists, and software engineers.

The ideal candidate will have:

A BS/BA degree from a well-regarded college or university. STEM degrees are preferred.
2-5 years experience in analytics, advertising, ad tech, or media. Experience utilizing Python (or similar language) and SQL regularly
Proficiency in Microsoft Office (Excel, Word, PowerPoint)
A desire to work on advertising challenges that require flexibility in approach - everything from on-the-fly analytics to statistics, big data, machine learning, and mathematical algorithms (but not alone!)
A willingness to learn foundational knowledge and skills rapidly
Superb communication and presentation skills
Ability to think strategically, analytically, and proactively about diverse business problems
Passion for managing the quality & accuracy of analytics, including checking your and others' work
Experience multi-tasking in a fast-paced environment is a plus
Experience working directly with clients is a plus
Experience with media buying is a plus
Experience with predictive analytics / data science is a plus


Your responsibilities would include:

Driving performance for our media campaigns and amazing our clients
Day-to-day monitoring, management, optimization, and development of assigned campaigns
Creating and validating data analyses
Building stories and slides for client reports
Developing new approaches (algorithms, models, and automation) to optimize KPIs and improve Known IP
Operating existing software infrastructure to traffic, evaluate performance, and analyze media
Interfacing directly with clients to communicate results"
381,p_3debac83f3c241d2,"Data Scientist, Android Go-To-Market","New York, NY (Chelsea area)",Google,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=3debac83f3c241d2&fccid=a5b4499d9e91a5c6&vjs=3,"Note: By applying to this position your application is automatically submitted to the following locations: New York, NY, USA; Mountain View, CA, USA
Minimum qualifications:

Bachelor's degree in Math, Computer Science, Economics, or a related field, or equivalent practical experience.
6 years of experience as an analyst or in an analytical role (i.e. sales support, market research, financial analysis).
Experience analyzing data and creating reports with database query tools (e.g. SQL) and visualization tools (e.g. Tableau, Dashboards).

Preferred qualifications:

PhD in Statistics, Computer Science, Engineering, or Mathematics.
Experience with big data and cloud platforms to deploy large-scale data science solutions.
Experience working in industries such as retail, consumer electronics, or telecom (including in a client-facing consulting or advisory capacity), and the ability to navigate intricate business organizations and manage multiple cross-functional stakeholders.
Knowledge of media and the statistical algorithms typically used in marketing analytics.
Ability to be adaptable and act with a sense of urgency when needed.
About the job
In this role, you will be a member of a new team focused on tools and methodologies to generate impact for Android's Go-to-market approach. You will help design the analytical infrastructure, and use your expertise in data analytics, statistics, and causal inference to help maximize business growth.
Google’s Global Partnerships team powers extraordinary user experiences through partnerships that solve users’ needs, advance our partners’ goals, and further Google’s mission. Our team provides meaningful solutions — from helping publishers and developers grow their businesses through monetization solutions, to helping our long-term partners anticipate and navigate change in a way that delivers economic and reputational value. We build and distribute products through partnerships across a multitude of product areas, including Ads, Search & Assistant, Geo, Platforms & Ecosystems, Devices & Services, Health, Retail, Payments, Next Billion Users, and more. We collaborate across Google, ensuring a coordinated approach when engaging with our most complex and strategic partners.
Responsibilities
Support intricate Go-to-Market engagements to understand incrementality and effectiveness of actions on Android device sales with data science solutions.
Design new methodologies, pull necessary data, build statistical and machine-learned models with accuracy, and analyze experiments, applying critical thinking throughout.
Collaborate across internal teams and manage opportunities and challenges in ways that improve processes.
Communicate and visualize insights to multiple levels of stakeholders with clarity, to help inform decision-making.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form."
382,p_0f709f95e29de76d,Data Scientist,"Waco, TX",Texas Farm Bureau Casualty Insurance Company,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=0f709f95e29de76d&fccid=cb6288c8e997a503&vjs=3,"Job Responsibilities:

The Data Scientist is responsible for performing complex analyses, applying advanced predictive analytics and machine learning techniques, arranging data in an optimal format, and running simulation and optimization techniques to generate growth and profitability insights for the Texas Farm Bureau Insurance Companies at the direction of the Director of Pricing.
MAJOR RESPONSIBILITIES AND AUTHORITY


Perform advanced analytics using predictive modeling, machine learning, and other advanced techniques.


Identifies, recommends, and pursue projects, analyses, and other items to further advance corporate initiatives.


Builds large and complex information sets using both unstructured and structured data.


Provides detailed insights to management on issues.


Use data driven insights to recommend opportunities for growth, competitiveness, and profitability.


Effectively communicate results of advanced analytics to both technical and non- technical audiences.


Recommend and develop new metrics to advance decision making.


Provide after-hours support, if necessary.
Comply with the Certified Fleet Operation requirements of the Company Driving and Safety policy.


Other duties as assigned.


Job Qualifications:

MINIMUM POSITION QUALIFICATIONS


Master’s Degree in Computer Science, Applied Mathematics, Quantitative Economics, Statistics, or related field.


Ability to lead multiple projects while providing effective input and briefing senior leaders.


Strong problem-solving abilities.


Ability and willingness to learn and extend skills and mentor others.

Strong oral and written communication skills.

Experience in stochastic modeling, machine learning, and other advanced mathematical techniques.


Experience building structured and unstructured data sets together.


Experience with SQL and Python, or other high-level programming language.


Proficient in use of Microsoft Office software.


Willing to travel as required.

Valid Texas driver’s license and driving record at the time of hire which would not place the employee on probation or disqualify the employee from Certified Fleet Operator status under the Company Driving and Safety Policy.


Other Job Information (if applicable):

PHYSICAL REQUIREMENTS


Use of PC, telephone, copy machine, fax, and other office equipment over six (6) hours per day.
Extended periods of sitting and concentration.


WORKING CONDITIONS


Occasional long, irregular hours.


Work to be conducted in office environment owned/leased by company.


Occasional travel by auto or other public transportation.


REVISED May 2020"
383,p_06bc30a1b12bdba3,Data Scientist- NLP,"Denver, CO",LogistiCare,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=06bc30a1b12bdba3&fccid=24e246f77f26a25a&vjs=3,"The Anti-Fraud, Waste & Abuse (FWA) Data Scientist will assist the Director of Anti-FWA Data Science with the development of a comprehensive data science driven anti-fraud, waste, an abuse program for LogistiCare by leveraging the largest data set in the industry to combat FWA. By combatting FWA, you will make contributions not only to the company, but to society by improving the efficiency of how healthcare dollars are spent.
ESSENTIAL FUNCTIONS

You'll work with the Director of Anti-FWA data science and a broader team throughout the company, including operations leaders, financial and accounting managers, and data architects to define, feature, and quantify fraudulent behavior.
You will employ modern supervised and unsupervised learning algorithms that can be used to identify, predict, and fight FWA with data science.
The ideal candidate will have an interest and aptitude for running algorithms in R/Python/SQL and driving case load to the company's Special Investigative Unit (SIU) teams of FWA investigators.
The ideal candidate will also be very goal oriented and eager to help the company succeed.
POSITION QUALIFICATIONS

Competency Statement(s)

Analytical Skills - Ability to use thinking and reasoning to solve a problem
Communication, Oral - Ability to communicate effectively with others using the spoken word
Communication, Written - Ability to communicate in writing clearly and concisely
Customer Oriented - Ability to take care of the customers' needs while following company procedures.
Decision Making - Ability to make critical decisions while following company procedures.
Interpersonal - Ability to get along well with a variety of personalities and individuals.
Management Skills - Ability to organize and direct oneself and effectively supervise others.
Problem Solving - Ability to find a solution for or to deal proactively with work-related problems
Relationship Building - Ability to effectively build relationships with customers and co-workers
Working Under Pressure - Ability to complete assigned tasks under stressful situations

EDUCATION

Bachelors' Degree or higher required or equivalent number of years of experience

SKILLS

The successful candidate must have 2+ years of experience:
With R or Python
With excel
With writing T-SQL commands
Working with at least one business intelligence tool
KPI analysis, management, and prioritization
Experience in a predictive modeling role or
Experience with statistics
Good data visualization and communication skills
Has sharp, driven, strong communication skills
Is excited by challenges and undeterred by ambiguity
Is always looking for ways to improve the current process
Works well with others - you thrive while sharing knowledge and receiving input

WORK ENVIRONMENT

The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Entire work time is conducted in an office environment in a controlled atmosphere building.
The noise level in the work environment is usually moderate.
LogistiCare is an Equal Opportunity Employer"
384,p_3cc5fd197a334204,Senior Data Scientist,"McLean, VA",BTree Solutions Inc,"$145,000 - $225,000 a year",https://www.indeed.com/company/BTree-Solutions-Inc/jobs/Senior-Data-Scientist-3cc5fd197a334204?fccid=3d0f68f97ffb050f&vjs=3,"Job Title: Sr. Data ScientistLocation: Mclean, VA (Remote until Covid)Duration: 12+ MonthsVisa: USC, GC and H1BContract Type: W2Job Description: - Must be a technical leader that can drive project process/implementation and be able to meet customer needs in a timely manner- Develop/maintain controls within a production sandbox environment to ensure accuracy and quality of data through all upstream and downstream data channels.- Provide thought leadership and participate with projects that involve any of the upstream or downstream data flows and processes.- Manage implementation of new data consumption capabilities to meet growing needs of users, data science, analytics and reporting needs.- Perform extensive data mining and data profiling of Credit Analytics data.- Ensure controls are in place over applications to ensure the data integrity by performing data integrity gap analysis.- Coordinate the resolution of data integrity gaps by working with the business owners and IT.- Analyze issues and develops viable solutions and directs the work of internal/external resources and business users.- Work with business partners to gather and understand functional requirements, develop complex queries and provide reports.- Establish communication plans and organizational process for all data needs.- Demonstrate knowledge of DevOps, CI/CD pipelines.- Gather and document data requirements and rules based on business needs to help with production issues/defect tracking.- Help develop Business user acceptance test scenarios/cases, develop test scripts, and test data as needed to ensure the data flow meets reporting and analytical needs.- Be able to articulate and recommend technical solutions thereby improving overall process.Job Type: ContractExperience:Data Scientist : 8 years (Preferred)"
